date,retweets,favorites,label,text,clean_text
03/08/19 18:30,2,3,3,"There might be a better local station, but this one is live... #ElPaso https://www.ktsm.com/9-stream-ktsm/","['might', 'better', 'local', 'station', 'one', 'live', 'elpaso']"
05/08/19 3:08,0,3,3,"Removing 8chan is literally the most fucked up solution ever. Not only does it flat out not improve a shooter's mental state, it just makes the problem much much worse","['removing', '8chan', 'literally', 'fucked', 'solution', 'ever', 'not', 'flat', 'not', 'improve', 'shooters', 'mental', 'state', 'makes', 'problem', 'much', 'much', 'worse']"
05/08/19 0:38,0,0,3,@tysonritter I grew up 15 min. from the Oregon District (a high crime area). I guess the shooter had a mental problem & was bullied because of it. His sister was one of his victims. My heart goes out to the victims & their families. We need to take action now! #BanAssaultWeapons,"['tysonritter', 'grew', '15', 'min', 'oregon', 'district', 'high', 'crime', 'area', 'guess', 'shooter', 'mental', 'problem', 'bullied', 'sister', 'one', 'victims', 'heart', 'goes', 'victims', 'families', 'need', 'take', 'action', 'banassaultweapons']"
05/08/19 2:21,0,0,3,"8chan Is a Megaphone for Gunmen. Õ_Õ_Õ_Shut the Site Down,Õ_Õ_ë_ Says Its Creator. https://www.nytimes.com/2019/08/04/technology/8chan-shooting-manifesto.html Õ_Õ__","['8chan', 'megaphone', 'gunmen', 'shut', 'site', 'down', 'says', 'creator']"
05/08/19 6:38,0,0,3,"8chan Is a Megaphone for Gunmen. Õ_Õ_Õ_Shut the Site Down,Õ_Õ_ë_ Says Its Creator. - The New York Times https://www.nytimes.com/2019/08/04/technology/8chan-shooting-manifesto.html Õ_Õ__","['8chan', 'megaphone', 'gunmen', 'shut', 'site', 'down', 'says', 'creator', 'new', 'york', 'times']"
05/08/19 4:16,1,1,3,Watch @DaHonestyPolicy's broadcast: #PoliticalRumble #ÕëÕËÕÕ_ÕÕëÕ__5Õë_Õ_Õ_ëâÕÇëâÕ_ÕÇëâÕ #KashmirBleeds #DaAngels #MassShootings #2A #NÕ_Õ__https://www.pscp.tv/w/cBelIjIwNTM4NjZ8MVlwS2t2Z3plQU14atFGTo8ny1i3zreiJhXJWKL_0GzKW2KmUGUg6ufYWF_T Õ_Õ__,"['watch', 'dahonestypolicys', 'broadcast', 'politicalrumble', '5', 'kashmirbleeds', 'daangels', 'massshootings', '2a', 'n']"
03/08/19 20:03,0,0,2,#NoMoreGuns Politicians Be Active & Stop Letting Us Die.,"['nomoreguns', 'politicians', 'active', 'stop', 'letting', 'us', 'die']"
05/08/19 2:34,5,8,3,@senwarren is responsible for the #DaytonShooting because the shooter was one of her supporters. #LiberalismIsAMentalDisorderhttps://www.washingtontimes.com/news/2019/aug/4/connor-betts-ohio-gunman-was-elizabeth-warren-supp/ Õ_Õ__,"['senwarren', 'responsible', 'daytonshooting', 'shooter', 'one', 'supporters', 'liberalismisamentaldisorder']"
05/08/19 2:54,0,0,3,#Cloudflare announces termination of #8chan's service: Cloudflare has announced thatÕ_Õ__ https://goo.gl/fb/FxScjn #tech,"['cloudflare', 'announces', 'termination', '8chans', 'service', 'cloudflare', 'announced', 'that', 'tech']"
03/08/19 5:26,0,0,1,"#guns #2A Gov. Ducey plans another attempt at gun measure rejected before: Õ_Õ__ was enough to get the National Rifle Association to back off. But enough Õ_Õ__ , and infringing heavily upon their Second Amendment rights,Õ_Õ_ë said Farnsw http://tinyurl.com/yy77m46a pic.twitter.com/R2tI3NYtYE","['guns', '2a', 'gov', 'ducey', 'plans', 'another', 'attempt', 'gun', 'measure', 'rejected', 'enough', 'get', 'national', 'rifle', 'association', 'back', 'enough', 'infringing', 'heavily', 'upon', 'second', 'amendment', 'rights', 'said', 'farnsw', 'pictwittercomr2ti3nytye']"
03/08/19 20:40,0,0,3,"Antifa groups were spontaneous anti-fascists that faught against the national socialists well before and into world war 2, some German communist members (KPD) are alleged to have joined the Nazis to take down the centrists in '33. Read a book and get off YouTube and 8chan.","['antifa', 'groups', 'spontaneous', 'antifascists', 'faught', 'national', 'socialists', 'well', 'world', 'war', '2', 'german', 'communist', 'members', 'kpd', 'alleged', 'joined', 'nazis', 'take', 'centrists', '33', 'read', 'book', 'get', 'youtube', '8chan']"
03/08/19 21:00,0,0,3,El Paso is in my thoughts and prayers.. But are Õ_Õ_ëthoughtsÕ_Õ_ë and Õ_Õ_ëprayersÕ_Õ_ë enough? Please do something!!! Enough with these mass shootings! #ElPaso,"['el', 'paso', 'thoughts', 'prayers', 'thoughts', 'prayers', 'enough', 'please', 'something', 'enough', 'mass', 'shootings', 'elpaso']"
03/08/19 18:48,2,1,3,"3 people in custody, multiple dead. #ElPaso","['3', 'people', 'custody', 'multiple', 'dead', 'elpaso']"
05/08/19 2:07,0,0,3,"My thoughts and prayers really go out to those affected by the #massshootings in #ElPaso, TX and #Dayton, OH. Racism, bigotry, and continues to terrorize the #UnitedStates. #EnoughIsEnoughStopTheHate","['thoughts', 'prayers', 'really', 'go', 'affected', 'massshootings', 'elpaso', 'tx', 'dayton', 'oh', 'racism', 'bigotry', 'continues', 'terrorize', 'unitedstates', 'enoughisenoughstopthehate']"
03/08/19 19:21,0,5,3,"IÕ_Õ_ë_ve never heard of 8Chan until ScottÕ_Õ_ë_s tweet. Like all the Chan sites, theyÕ_Õ_ë_re always full of evil","['ive', 'never', 'heard', '8chan', 'scotts', 'tweet', 'like', 'chan', 'sites', 'theyre', 'always', 'full', 'evil']"
03/08/19 20:23,2,2,3,"Another mass shooting. It appears he specifically targeted Latinx people. Let's use the correct language. This is yet another AMERICAN POGROM, like #TreeOfLife synagogue was. #Trump is directly responsible for fomenting this. #ElPaso","['another', 'mass', 'shooting', 'appears', 'specifically', 'targeted', 'latinx', 'people', 'lets', 'use', 'correct', 'language', 'yet', 'another', 'american', 'pogrom', 'like', 'treeoflife', 'synagogue', 'trump', 'directly', 'responsible', 'fomenting', 'elpaso']"
03/08/19 23:42,0,7,3,"Many years ago, I submitted this for inclusion in a public art project in the EP Intl Airport. Ever time I return, I stop and reread and feel like I'm home when I see this. Today, I'm feeling this harder than I ever have. #ElPasoStrong #eptx #elpasotx #elpaso #gunsafetynowpic.twitter.com/pj5XwNnQBz","['many', 'years', 'ago', 'submitted', 'inclusion', 'public', 'art', 'project', 'ep', 'intl', 'airport', 'ever', 'time', 'return', 'stop', 'reread', 'feel', 'like', 'im', 'home', 'see', 'today', 'im', 'feeling', 'harder', 'ever', 'elpasostrong', 'eptx', 'elpasotx', 'elpaso', 'gunsafetynowpictwittercompj5xwnnqbz']"
05/08/19 12:29,0,0,2,"Yes, my right not to live in fear of people who feel the need to own assault weapons. Rights are not given by God, if that's what you mean by inherent. Your very questionable ""gun rights"" are trampling my right to the pursuit of happiness. You got the 2a talking points down tho.","['yes', 'right', 'not', 'live', 'fear', 'people', 'feel', 'need', 'assault', 'weapons', 'rights', 'not', 'given', 'god', 'thats', 'mean', 'inherent', 'questionable', 'gun', 'rights', 'trampling', 'right', 'pursuit', 'happiness', 'got', '2a', 'talking', 'points', 'tho']"
05/08/19 2:21,0,1,3,Reported #Dayton #ElPaso pic.twitter.com/2fJeWfnmNk,"['reported', 'dayton', 'elpaso', 'pictwittercom2fjewfnmnk']"
05/08/19 2:36,0,1,1,Agree completely. Each stateÕ_Õ_ë_s National Guard fulfills 2A.,"['agree', 'completely', 'states', 'national', 'guard', 'fulfills', '2a']"
03/08/19 22:26,1,0,2,"There were plenty of Õ_Õ_ÕÎgood guys with gunsÕ_Õ_ë openly carrying today during the #ElPasoShooting chaos that It was hard to differentiate bad from good. With all these folks with guns, no one stopped this from happening! Not one! #massshooting #GunControlNow","['plenty', 'good', 'guys', 'guns', 'openly', 'carrying', 'today', 'elpasoshooting', 'chaos', 'hard', 'differentiate', 'bad', 'good', 'folks', 'guns', 'no', 'one', 'stopped', 'happening', 'not', 'one', 'massshooting', 'guncontrolnow']"
05/08/19 1:36,0,0,2,How many lives will it take @realDonaldTrump? #GunControlNow pic.twitter.com/SIw7Xrpt8c,"['many', 'lives', 'take', 'realdonaldtrump', 'guncontrolnow', 'pictwittercomsiw7xrpt8c']"
05/08/19 10:02,3,10,3,#Cloudflare Cuts Ties With #8chan In Light Of Mass Shooting and Upcoming IPO http://lowy.at/AO523 pic.twitter.com/W58qh8kqKp,"['cloudflare', 'cuts', 'ties', '8chan', 'light', 'mass', 'shooting', 'upcoming', 'ipo', 'pictwittercomw58qh8kqkp']"
03/08/19 22:20,2,5,3,"Twitter, why did you remove @thedoo2u's tweet? She was just reporting the facts: ""The El Paso shooter is Patrick Cruisius, 21, white, male, avid Trump supporter. Is anyone surprised by this? #ElPaso #WalmartShooting""https://twitter.com/thedoo2u/status/1157768932012392448 Õ_Õ__","['twitter', 'remove', 'thedoo2us', 'tweet', 'reporting', 'facts', 'el', 'paso', 'shooter', 'patrick', 'cruisius', '21', 'white', 'male', 'avid', 'trump', 'supporter', 'anyone', 'surprised', 'elpaso', 'walmartshooting']"
03/08/19 23:40,0,3,2,You may be asking when will politicians that support @realDonaldTrump send more than their thoughts and prayers? It won't be till the criminal behind that is a poc because they can blame it on immigration. That's the unfortunate truth bc so far they are not poc. #EndGunViolence,"['may', 'asking', 'politicians', 'support', 'realdonaldtrump', 'send', 'thoughts', 'prayers', 'wont', 'till', 'criminal', 'behind', 'poc', 'blame', 'immigration', 'thats', 'unfortunate', 'truth', 'bc', 'far', 'not', 'poc', 'endgunviolence']"
03/08/19 20:54,8,7,3,"All of these deaths are senseless and sad, but while #ElPaso will be dominating the news/political discourse, the crickets will continue in regards to Chicago. 9 Killed, 39 Wounded In Weekend Shootings Across Chicago https://cbsloc.al/2Zoj5j6#.XUXzg2bu3vE.twitter Õ_Õ__","['deaths', 'senseless', 'sad', 'elpaso', 'dominating', 'newspolitical', 'discourse', 'crickets', 'continue', 'regards', 'chicago', '9', 'killed', '39', 'wounded', 'weekend', 'shootings', 'across', 'chicago']"
03/08/19 21:03,0,0,1,"Again, you need to brush up on your education. The 2A had the Õ_Õ_ÕÎwell regulated militiaÕ_Õ_ë clause because who was the Õ_Õ_ÕÎmilitiaÕ_Õ_ë in 1776? EVERYONE. Everyone was called up to be in the militia and guess what? They brought their OWN firearms. And we fought our gov, not a random nation.","['need', 'brush', 'education', '2a', 'well', 'regulated', 'militia', 'clause', 'militia', '1776', 'everyone', 'everyone', 'called', 'militia', 'guess', 'brought', 'firearms', 'fought', 'gov', 'not', 'random', 'nation']"
05/08/19 6:44,2,2,1,I was called racist 6x today for standing up for our #2A .. whatta joke,"['called', 'racist', '6x', 'today', 'standing', '2a', 'whatta', 'joke']"
05/08/19 10:49,0,0,3,"Dear America, I'm sorry, we give up. You do nothing to help yourself and it's exhaustive for us to keep supporting someone who doesn't want to help themselves. We love you, but we have to to let you go. #elpaso #walmartshooting #NRAIsComplicit #thoughtsandprayersdontwork","['dear', 'america', 'im', 'sorry', 'give', 'nothing', 'help', 'exhaustive', 'us', 'keep', 'supporting', 'someone', 'doesnt', 'want', 'help', 'love', 'let', 'go', 'elpaso', 'walmartshooting', 'nraiscomplicit', 'thoughtsandprayersdontwork']"
03/08/19 20:53,0,1,2,At what point will we start saying your right to own an AK47 is not more important than everyone elseÕ_Õ_ë_s right to live. And letÕ_Õ_ë_s call this all what it is - white supremacists with mental health issues and assault weapons. #GunControlNow,"['point', 'start', 'saying', 'right', 'ak47', 'not', 'important', 'everyone', 'elses', 'right', 'live', 'lets', 'call', 'white', 'supremacists', 'mental', 'health', 'issues', 'assault', 'weapons', 'guncontrolnow']"
03/08/19 20:44,0,0,3,"And these are the same cockroaches that call legitimate journalism ""Fake News"" #ElPaso","['cockroaches', 'call', 'legitimate', 'journalism', 'fake', 'news', 'elpaso']"
05/08/19 12:50,1,2,1,How about mental health because you can give it up if you think we're going to give up our #2A rights. Dream on. Raise the age to buy guns to 28 because it's obvious modern day young people don't have stable mental faculties to handle the responsibility,"['mental', 'health', 'give', 'think', 'going', 'give', '2a', 'rights', 'dream', 'raise', 'age', 'buy', 'guns', '28', 'obvious', 'modern', 'day', 'young', 'people', 'dont', 'stable', 'mental', 'faculties', 'handle', 'responsibility']"
05/08/19 3:52,0,0,3,future #8chan #asmr https://8ch.net/asmr/res/177823.html Õ_Õ__,"['future', '8chan', 'asmr']"
05/08/19 10:06,0,1,3,3A from the roots 2A from the ends https://twitter.com/yoongiftedz/status/1158089646330585088 Õ_Õ__,"['3a', 'roots', '2a', 'ends']"
03/08/19 21:48,0,0,3,Douglas Murray's #propaganda in his xenophobic/Islamophobic book 'The Strange Death of Europe' VERSUS the 'Great Replacement' manifestos of #ElPaso terrorist Patrick Crucius and NZ terrorist Brenton Tarrant. #Terrorism #Radicalization #Trump #Fearhttps://mobile.twitter.com/DouglasKMurray/status/1135894670339432448 Õ_Õ__,"['douglas', 'murrays', 'propaganda', 'xenophobicislamophobic', 'book', 'strange', 'death', 'europe', 'versus', 'great', 'replacement', 'manifestos', 'elpaso', 'terrorist', 'patrick', 'crucius', 'nz', 'terrorist', 'brenton', 'tarrant', 'terrorism', 'radicalization', 'trump', 'fear']"
05/08/19 8:35,0,1,3,To amend or revoke 2A is obviously a constitutional issue. Fully automatic rifles are already heavily regulated. Others could be. Trump banned bump stocks - but not for over a year giving anyone who wanted one plenty of time...,"['amend', 'revoke', '2a', 'obviously', 'constitutional', 'issue', 'fully', 'automatic', 'rifles', 'already', 'heavily', 'regulated', 'others', 'could', 'trump', 'banned', 'bump', 'stocks', 'not', 'year', 'giving', 'anyone', 'wanted', 'one', 'plenty', 'time']"
05/08/19 9:10,0,0,3,#iamscared #guns #elpaso #2ndamendment #shooting @NRA @NRACountry nrasupporters @cnnpolitics cnn msnbc foxnews @npr nprpolitics https://www.instagram.com/p/B0xtqp7HfZ3/?igshid=izgktgg7gn57 Õ_Õ__,"['iamscared', 'guns', 'elpaso', '2ndamendment', 'shooting', 'nra', 'nracountry', 'nrasupporters', 'cnnpolitics', 'cnn', 'msnbc', 'foxnews', 'npr', 'nprpolitics']"
05/08/19 6:41,1,8,3,"8chan Is a Megaphone for Gunmen. Õ_Õ_Õ_Shut the Site Down,Õ_Õ_ë_ Says Its Creator. https://nyti.ms/2YHCIkS","['8chan', 'megaphone', 'gunmen', 'shut', 'site', 'down', 'says', 'creator']"
05/08/19 0:35,0,0,3,Ohio shooter had a Õ_Õ_Õ_kill listÕ_Õ_ë_ during a thwarted incident in high school: former student. #DomesticWhiteTerrorism #GetWoke #DaytonShooting https://www.rawstory.com/2019/08/ohio-shooter-had-a-kill-list-during-a-thwarted-incident-during-high-school-former-studen Õ_Õ__ SUBSCRIBE to the LIVE Daily Show!http://makeitplain.com,"['ohio', 'shooter', 'kill', 'list', 'thwarted', 'incident', 'high', 'school', 'former', 'student', 'domesticwhiteterrorism', 'getwoke', 'daytonshooting', 'subscribe', 'live', 'daily', 'show']"
05/08/19 0:06,0,0,2,The new reality! #EnoughIsEnough #StopGunViolence #MomsDemandAction #VoteThemOuthttps://twitter.com/nachosarah/status/1158088476903874560 Õ_Õ__,"['new', 'reality', 'enoughisenough', 'stopgunviolence', 'momsdemandaction', 'votethemout']"
03/08/19 13:19,0,0,1,It is time for the hysteria to end and common sense to rule. The 2A should be the law everywhere! https://twitter.com/GunOwners/status/1157340496412532736 Õ_Õ__,"['time', 'hysteria', 'end', 'common', 'sense', 'rule', '2a', 'law', 'everywhere']"
05/08/19 3:21,0,0,3,Where do you think 8chan will migrate to? #cloudflare be shuttin em down,"['think', '8chan', 'migrate', 'cloudflare', 'shuttin', 'em']"
03/08/19 22:30,0,0,3,"I just read a tweet calling the #ElPaso shooter a white supremacist and that @realDonaldTrump was complicit in this behavior. Make no mistake about it, #mushroomdick #cheetolini is not complicit, heÕ_Õ_ë_s an active proponent of this behavior. This is the exact goal of his rhetoric!","['read', 'tweet', 'calling', 'elpaso', 'shooter', 'white', 'supremacist', 'realdonaldtrump', 'complicit', 'behavior', 'make', 'no', 'mistake', 'mushroomdick', 'cheetolini', 'not', 'complicit', 'hes', 'active', 'proponent', 'behavior', 'exact', 'goal', 'rhetoric']"
05/08/19 2:57,19,49,3,WeÕ_Õ_ë_re starting to learn the names and stories of some of the victims in the #ElPaso shooting. WeÕ_Õ_ë_re holding their families and communities in our hearts. https://kfoxtv.com/news/local/list-of-victims-from-el-paso-shooting Õ_Õ__,"['were', 'starting', 'learn', 'names', 'stories', 'victims', 'elpaso', 'shooting', 'were', 'holding', 'families', 'communities', 'hearts']"
05/08/19 3:15,1,0,3,@TheDemocrats you are the only real responsibles of this madness! #ObamaWasBetterAt creating hating groups like #AntifaDomesticTerrorists #daytonshooting #ConnorBetts #SocialismKillshttps://twitter.com/TrumpJew/status/1158126901556367362 Õ_Õ__,"['thedemocrats', 'real', 'responsibles', 'madness', 'obamawasbetterat', 'creating', 'hating', 'groups', 'like', 'antifadomesticterrorists', 'daytonshooting', 'connorbetts', 'socialismkills']"
03/08/19 9:57,0,0,3,Last season Charlotte spiral into 2A now it's into 3F damn great,"['last', 'season', 'charlotte', 'spiral', '2a', '3f', 'damn', 'great']"
03/08/19 18:58,1,1,3,Update: Police say they have one person in custody. There are multiple fatalities. #ElPaso @wsyx6,"['update', 'police', 'say', 'one', 'person', 'custody', 'multiple', 'fatalities', 'elpaso', 'wsyx6']"
05/08/19 3:04,1,0,3,Donald TrumpÕ_Õ_ë_s comments today about the #ElPasoTerroristAttack and the #DaytonMassShooting show that he is mentally unfit for the office of the President. He encourages violence and is a racist. He lied when he said this administrative has done more than others on #GunControl,"['donald', 'trumps', 'comments', 'today', 'elpasoterroristattack', 'daytonmassshooting', 'show', 'mentally', 'unfit', 'office', 'president', 'encourages', 'violence', 'racist', 'lied', 'said', 'administrative', 'done', 'others', 'guncontrol']"
03/08/19 22:39,0,1,2,"I was in walmart this morning. To think this could have happened in my town makes me sick. 19 souls lost so far, how many more before we have stricter gun laws? #GunControlNow","['walmart', 'morning', 'think', 'could', 'happened', 'town', 'makes', 'sick', '19', 'souls', 'lost', 'far', 'many', 'stricter', 'gun', 'laws', 'guncontrolnow']"
05/08/19 1:26,1,10,2,#GunSense Expanded background checks/waiting periods Closing the gun show loophole Red flag laws Ban certain military-style assault weapons Limit size of ammunition magazines Training/licensing Restriction on purchases of assualt gear Fund mental heath care,"['gunsense', 'expanded', 'background', 'checkswaiting', 'periods', 'closing', 'gun', 'show', 'loophole', 'red', 'flag', 'laws', 'ban', 'certain', 'militarystyle', 'assault', 'weapons', 'limit', 'size', 'ammunition', 'magazines', 'traininglicensing', 'restriction', 'purchases', 'assualt', 'gear', 'fund', 'mental', 'heath', 'care']"
03/08/19 19:41,1,8,2,"Today it's #ElPaso , tomorrow it could be your office, your grocery store, your child's school. This has to stop. We can stop it. #GunReformNow #thoughtsandprayers","['today', 'elpaso', 'tomorrow', 'could', 'office', 'grocery', 'store', 'childs', 'school', 'stop', 'stop', 'gunreformnow', 'thoughtsandprayers']"
03/08/19 22:42,0,0,3,This sounds like something from Tarantinos From Dusk Till Dawn. Unfortunately it is not a movie but the senseless reality we live in. #ElPaso,"['sounds', 'like', 'something', 'tarantinos', 'dusk', 'till', 'dawn', 'unfortunately', 'not', 'movie', 'senseless', 'reality', 'live', 'elpaso']"
03/08/19 23:51,0,1,3,#ElPaso #ELPASOMALL #elpasoshooting #walmartshooting #massshootings The #elpasoshooter felt the same way. https://twitter.com/realDonaldTrump/status/1056919064906469376 Õ_Õ__,"['elpaso', 'elpasomall', 'elpasoshooting', 'walmartshooting', 'massshootings', 'elpasoshooter', 'felt', 'way']"
05/08/19 13:06,0,0,1,"If you're for taking innocent people's guns away, and in turn their chance of defending themselves, but you're against the death penalty for the shooters in #ElPaso and #Dayton .... you might want to check yourself.","['youre', 'taking', 'innocent', 'peoples', 'guns', 'away', 'turn', 'chance', 'defending', 'youre', 'death', 'penalty', 'shooters', 'elpaso', 'dayton', 'might', 'want', 'check']"
05/08/19 1:05,0,5,3,"Yes. ItÕ_Õ_ë_s not just their silence or rhetoric. Rs in #txlege have reinforced the demonization of immigrants & Latinx Texans thru their policy agenda. Supporting SB4, bogus DPS Õ_Õ_ÕÎborder securityÕ_Õ_ë money, WhitleyÕ_Õ_ë_s voter purge...all stoke the fires that lead to racist violence #ElPaso https://twitter.com/ChrisGTurner/status/1158035287286648832 Õ_Õ__","['yes', 'its', 'not', 'silence', 'rhetoric', 'rs', 'txlege', 'reinforced', 'demonization', 'immigrants', 'latinx', 'texans', 'thru', 'policy', 'agenda', 'supporting', 'sb4', 'bogus', 'dps', 'border', 'security', 'money', 'whitleys', 'voter', 'purgeall', 'stoke', 'fires', 'lead', 'racist', 'violence', 'elpaso']"
05/08/19 12:54,0,0,3,Texas Walmart shooting: What is extreme message board 8chan? http://sunnyhoi.blog/R9hslb pic.twitter.com/Lx6g5wHsJM,"['texas', 'walmart', 'shooting', 'extreme', 'message', 'board', '8chan', 'pictwittercomlx6g5whsjm']"
05/08/19 1:20,0,1,2,3 mass shootings in the US in one week and two of them just hours from each other. We are all dead people walking. ItÕ_Õ_ë_s just a matter of time. @USCongress @USHouseofReps must act. #StopGunViolence,"['3', 'mass', 'shootings', 'us', 'one', 'week', 'two', 'hours', 'dead', 'people', 'walking', 'its', 'matter', 'time', 'uscongress', 'ushouseofreps', 'must', 'act', 'stopgunviolence']"
03/08/19 20:57,1,3,3,"This is APPARENTLY the last post of the shooter. Again unconfirmed, but he specifically mentions Walmart, unlikely a coincidence #ElPaso pic.twitter.com/n8BfzTAj18","['apparently', 'last', 'post', 'shooter', 'unconfirmed', 'specifically', 'mentions', 'walmart', 'unlikely', 'coincidence', 'elpaso', 'pictwittercomn8bfztaj18']"
03/08/19 23:41,0,1,2,The entire nation is sickened by our governmentÕ_Õ_ë_s uncaring attitude towards the life of itÕ_Õ_ë_s citizens. Enough with the phony sympathy. Do something about it! #GunControlNow #GunReformNow,"['entire', 'nation', 'sickened', 'governments', 'uncaring', 'attitude', 'towards', 'life', 'its', 'citizens', 'enough', 'phony', 'sympathy', 'something', 'guncontrolnow', 'gunreformnow']"
03/08/19 20:46,0,0,2,#GunControlNow Complicit asshole pic.twitter.com/DBbxA05fGx,"['guncontrolnow', 'complicit', 'asshole', 'pictwittercomdbbxa05fgx']"
03/08/19 21:37,92,87,3,UPDATE: Now At Least 19 Dead in Walmart Attack in El Paso Texas Shooting. #ElPasoShooting #ElPaso https://www.nbcwashington.com/news/national-international/El-Paso-Police-Report-Shooter-at-Mall-516373781.html?akmobile=o Õ_Õ__,"['update', 'least', '19', 'dead', 'walmart', 'attack', 'el', 'paso', 'texas', 'shooting', 'elpasoshooting', 'elpaso']"
05/08/19 10:42,0,0,3,"The AR ban, should be a slam-dunk. Inarguable among the sober or sane Even among the 2A morons who can't read, there are two linked, easy-to-digest words in that text: ""well-regulated"" @fred_guttenberghttps://twitter.com/fred_guttenberg/status/1158325586282070016 Õ_Õ__","['ar', 'ban', 'slamdunk', 'inarguable', 'among', 'sober', 'sane', 'even', 'among', '2a', 'morons', 'cant', 'read', 'two', 'linked', 'easytodigest', 'words', 'text', 'wellregulated', 'fredguttenberg']"
05/08/19 4:16,18,30,3,4Chan's /pol/ is looking kind of nervous at the 8chan takedown. pic.twitter.com/hI2wNinwWx,"['4chans', 'pol', 'looking', 'kind', 'nervous', '8chan', 'takedown', 'pictwittercomhi2wninwwx']"
03/08/19 20:38,7,18,3,"President Trump says he spoke to Gov. Abbott about the shooting in #ElPaso to pledge total support of the federal government. Ends tweet with ""God be with you all!"" Live Coverage http://on.nbcdfw.com/0fyawIc","['president', 'trump', 'says', 'spoke', 'gov', 'abbott', 'shooting', 'elpaso', 'pledge', 'total', 'support', 'federal', 'government', 'ends', 'tweet', 'god', 'live', 'coverage']"
03/08/19 18:59,0,1,3,Active shooter in El Paso. He has a manifesto on 8chan.,"['active', 'shooter', 'el', 'paso', 'manifesto', '8chan']"
03/08/19 19:58,2,2,2,@GregAbbott_TX Are you still embarrassed? You should be for even tweeting this in the first place. #elpasoshooting #HowManyHaveToDie #GunControlNow https://twitter.com/GregAbbott_TX/status/659427797853536256 Õ_Õ__,"['gregabbotttx', 'still', 'embarrassed', 'even', 'tweeting', 'first', 'place', 'elpasoshooting', 'howmanyhavetodie', 'guncontrolnow']"
03/08/19 20:08,0,0,2,I am fucking tired of your #SecondAmendment rights interfering with my #FirstAmendment right to go out and peaceably assemble in this country. Fuck you @NRA AND @GOPhttps://twitter.com/washingtonpost/status/1157736041090048000 Õ_Õ__,"['fucking', 'tired', 'secondamendment', 'rights', 'interfering', 'firstamendment', 'right', 'go', 'peaceably', 'assemble', 'country', 'fuck', 'nra', 'gop']"
03/08/19 22:08,0,2,2,"I support banning military-style assault weapons, because there's no good reason why civilians need killing machines that were meant for war zones. #BanAssaultWeapons","['support', 'banning', 'militarystyle', 'assault', 'weapons', 'theres', 'no', 'good', 'reason', 'civilians', 'need', 'killing', 'machines', 'meant', 'war', 'zones', 'banassaultweapons']"
03/08/19 23:50,0,1,3,"Sorry, I must have missed the part in the #2A where it said it was limited to common guns of that era.","['sorry', 'must', 'missed', 'part', '2a', 'said', 'limited', 'common', 'guns', 'era']"
05/08/19 12:26,0,1,3,#MakeTexasGreatAgain A #WhiteSupremacist group in #Texas that use the same language than #Trump and #ElPaso #TrumpTerroristpic.twitter.com/itNGsNpGLY,"['maketexasgreatagain', 'whitesupremacist', 'group', 'texas', 'use', 'language', 'trump', 'elpaso', 'trumpterroristpictwittercomitngsnpgly']"
05/08/19 7:24,0,2,3,"Õ_Õ_ÕÎWe are a community, not a band of racistsÕ_Õ_ë The promoted content section, where users can pay to have stories published on the front page, is literally called Õ_Õ_ÕÎKing of the ShekelÕ_Õ_ë #8chan is a cesspool of degenerate ideologies and extremism built on the free speech grift https://twitter.com/gwensnyderPHL/status/1158204624458997760 Õ_Õ__","['we', 'community', 'not', 'band', 'racists', 'promoted', 'content', 'section', 'users', 'pay', 'stories', 'published', 'front', 'page', 'literally', 'called', 'king', 'shekel', '8chan', 'cesspool', 'degenerate', 'ideologies', 'extremism', 'built', 'free', 'speech', 'grift']"
03/08/19 21:52,0,0,2,We need common sense gun control and IÕ_Õ_ë_m sure that still isnÕ_Õ_ë_t on the table for the Õ_Õ_ÕÎsupportÕ_Õ_ë #fucktheNRA #EndGunViolence #EnoughIsEnough #ElPaso #massshootinghttps://twitter.com/realDonaldTrump/status/1157757443901972480 Õ_Õ__,"['need', 'common', 'sense', 'gun', 'control', 'im', 'sure', 'still', 'isnt', 'table', 'support', 'fuckthenra', 'endgunviolence', 'enoughisenough', 'elpaso', 'massshooting']"
03/08/19 21:28,0,0,2,One more reason #MoscowMitch deserves out of senate #GunControlNow https://twitter.com/WbsMark/status/1157753300839731200 Õ_Õ__,"['one', 'reason', 'moscowmitch', 'deserves', 'senate', 'guncontrolnow']"
05/08/19 12:12,0,2,3,You know what's ironic? The same people who have stockpiled guns to use against a tyrannical government have been systematically voting for the very politicians who are turning the USA into a tyrannical government. #GunControlNow #WhiteSupremacistInChief,"['know', 'whats', 'ironic', 'people', 'stockpiled', 'guns', 'use', 'tyrannical', 'government', 'systematically', 'voting', 'politicians', 'turning', 'usa', 'tyrannical', 'government', 'guncontrolnow', 'whitesupremacistinchief']"
05/08/19 3:44,0,1,3,You reap what you sow. #8chan https://www.gizmodo.com.au/2019/08/report-cloudfare-just-terminated-their-dealings-with-8chan/ Õ_Õ__,"['reap', 'sow', '8chan']"
05/08/19 11:50,0,0,3,Common sense please why need immigration reform when the shooter is from this own country. #ElPasoShooting #ElPasoStrong #ElPaso #massshootingshttps://twitter.com/realDonaldTrump/status/1158330513951735809 Õ_Õ__,"['common', 'sense', 'please', 'need', 'immigration', 'reform', 'shooter', 'country', 'elpasoshooting', 'elpasostrong', 'elpaso', 'massshootings']"
